benchmark,kind,line,function,applicable,pragma,in_main,in_excluded_function,on_scaffolding,end
polybench/jacobi-2d-imper,task,97,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,97
polybench/jacobi-2d-imper,task,101,main,False,['#pragma omp task'],True,True,True,101
polybench/jacobi-2d-imper,task,101,main,False,['#pragma omp task'],True,True,True,101
polybench/jacobi-2d-imper,task,101,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,101
polybench/jacobi-2d-imper,task,100,main,False,['#pragma omp task'],True,True,True,100
polybench/jacobi-2d-imper,task,100,main,False,['#pragma omp task'],True,True,True,100
polybench/jacobi-2d-imper,task,100,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,100
polybench/jacobi-2d-imper,task,101,main,False,['#pragma omp task'],True,True,True,101
polybench/jacobi-2d-imper,task,101,main,False,['#pragma omp task'],True,True,True,101
polybench/jacobi-2d-imper,task,101,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,101
polybench/jacobi-2d-imper,task,100,main,False,['#pragma omp task'],True,True,True,100
polybench/jacobi-2d-imper,task,100,main,False,['#pragma omp task'],True,True,True,100
polybench/jacobi-2d-imper,task,100,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,100
polybench/jacobi-2d-imper,do_all,100,main,True,#pragma omp parallel for,True,True,True,100
polybench/jacobi-2d-imper,do_all,101,main,True,#pragma omp parallel for,True,True,True,101
polybench/jacobi-2d-imper,do_all,31,init_array,True,#pragma omp parallel for,False,True,False,31
polybench/jacobi-2d-imper,do_all,30,init_array,True,#pragma omp parallel for,False,True,False,30
polybench/jacobi-2d-imper,do_all,71,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,71
polybench/jacobi-2d-imper,do_all,70,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,70
polybench/jacobi-2d-imper,do_all,74,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,74
polybench/jacobi-2d-imper,do_all,73,kernel_jacobi_2d_imper,True,#pragma omp parallel for,False,False,False,73
polybench/jacobi-2d-imper,do_all,49,print_array,True,#pragma omp parallel for,False,True,False,49
polybench/jacobi-2d-imper,do_all,48,print_array,True,#pragma omp parallel for,False,True,False,48
polybench/jacobi-2d-imper,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/lu,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/lu,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/lu,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/lu,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/lu,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/lu,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/lu,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/lu,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/lu,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/lu,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/lu,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/lu,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/lu,task,78,main,False,['#pragma omp task'],True,True,False,81
polybench/lu,task,78,main,False,['#pragma omp task'],True,True,False,81
polybench/lu,task,78,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,81
polybench/lu,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/lu,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/lu,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/lu,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/lu,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/lu,task,91,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,91
polybench/lu,task,88,main,False,['#pragma omp task'],True,True,False,88
polybench/lu,task,88,main,False,['#pragma omp task'],True,True,False,88
polybench/lu,task,88,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,88
polybench/lu,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/lu,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/lu,task,91,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,91
polybench/lu,do_all,91,main,True,#pragma omp parallel for,True,True,True,91
polybench/lu,do_all,30,init_array,True,#pragma omp parallel for,False,True,False,30
polybench/lu,do_all,29,init_array,True,#pragma omp parallel for,False,True,False,29
polybench/lu,do_all,64,kernel_lu,True,#pragma omp parallel for,False,False,False,64
polybench/lu,do_all,67,kernel_lu,True,#pragma omp parallel for,False,False,False,67
polybench/lu,do_all,45,print_array,True,#pragma omp parallel for,False,True,False,45
polybench/lu,do_all,44,print_array,True,#pragma omp parallel for,False,True,False,44
polybench/lu,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/lu,reduction,67,kernel_lu,True,#pragma omp parallel for,False,False,False,67
polybench/ludcmp,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/ludcmp,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/ludcmp,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/ludcmp,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/ludcmp,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/ludcmp,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/ludcmp,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/ludcmp,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/ludcmp,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/ludcmp,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/ludcmp,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/ludcmp,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/ludcmp,do_all,136,main,True,#pragma omp parallel for,True,True,True,136
polybench/ludcmp,do_all,137,main,True,#pragma omp parallel for,True,True,True,137
polybench/ludcmp,do_all,138,main,True,#pragma omp parallel for,True,True,True,138
polybench/ludcmp,do_all,139,main,True,#pragma omp parallel for,True,True,True,139
polybench/ludcmp,do_all,37,init_array,True,#pragma omp parallel for,False,True,False,37
polybench/ludcmp,do_all,32,init_array,True,#pragma omp parallel for,False,True,False,32
polybench/ludcmp,do_all,77,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,77
polybench/ludcmp,do_all,84,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,84
polybench/ludcmp,do_all,75,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,75
polybench/ludcmp,do_all,93,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,93
polybench/ludcmp,do_all,101,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,101
polybench/ludcmp,do_all,53,print_array,True,#pragma omp parallel for,False,True,False,53
polybench/ludcmp,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/ludcmp,do_all,87,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,87
polybench/ludcmp,do_all,80,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,80
polybench/ludcmp,do_all,104,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,104
polybench/ludcmp,do_all,96,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,96
polybench/ludcmp,reduction,80,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,80
polybench/ludcmp,reduction,87,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,87
polybench/ludcmp,reduction,96,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,96
polybench/ludcmp,reduction,104,kernel_ludcmp,True,#pragma omp parallel for,False,False,False,104
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/mvt,task,96,main,False,['#pragma omp task'],True,True,False,97
polybench/mvt,task,96,main,False,['#pragma omp task'],True,True,False,97
polybench/mvt,task,96,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,97
polybench/mvt,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/mvt,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/mvt,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/mvt,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/mvt,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/mvt,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/mvt,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/mvt,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/mvt,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/mvt,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/mvt,do_all,112,main,True,#pragma omp parallel for,True,True,True,112
polybench/mvt,do_all,113,main,True,#pragma omp parallel for,True,True,True,113
polybench/mvt,do_all,114,main,True,#pragma omp parallel for,True,True,True,114
polybench/mvt,do_all,115,main,True,#pragma omp parallel for,True,True,True,115
polybench/mvt,do_all,116,main,True,#pragma omp parallel for,True,True,True,116
polybench/mvt,do_all,39,init_array,True,#pragma omp parallel for,False,True,False,39
polybench/mvt,do_all,33,init_array,True,#pragma omp parallel for,False,True,False,33
polybench/mvt,do_all,77,kernel_mvt,True,#pragma omp parallel for,False,False,False,77
polybench/mvt,do_all,76,kernel_mvt,True,#pragma omp parallel for,False,False,False,76
polybench/mvt,do_all,80,kernel_mvt,True,#pragma omp parallel for,False,False,False,80
polybench/mvt,do_all,79,kernel_mvt,True,#pragma omp parallel for,False,False,False,79
polybench/mvt,do_all,55,print_array,True,#pragma omp parallel for,False,True,False,55
polybench/mvt,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/reg_detect,task,112,main,False,['#pragma omp task'],True,True,False,113
polybench/reg_detect,task,112,main,False,['#pragma omp task'],True,True,False,113
polybench/reg_detect,task,112,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,113
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/reg_detect,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/reg_detect,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/reg_detect,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/reg_detect,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/reg_detect,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/reg_detect,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/reg_detect,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/reg_detect,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/reg_detect,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/reg_detect,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/reg_detect,do_all,125,main,True,#pragma omp parallel for,True,True,True,125
polybench/reg_detect,do_all,126,main,True,#pragma omp parallel for,True,True,True,126
polybench/reg_detect,do_all,127,main,True,#pragma omp parallel for,True,True,True,127
polybench/reg_detect,do_all,128,main,True,#pragma omp parallel for,True,True,True,128
polybench/reg_detect,do_all,129,main,True,#pragma omp parallel for,True,True,True,129
polybench/reg_detect,do_all,32,init_array,True,#pragma omp parallel for,False,True,False,32
polybench/reg_detect,do_all,31,init_array,True,#pragma omp parallel for,False,True,False,31
polybench/reg_detect,do_all,75,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,75
polybench/reg_detect,do_all,74,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,74
polybench/reg_detect,do_all,73,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,73
polybench/reg_detect,do_all,83,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,83
polybench/reg_detect,do_all,80,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,80
polybench/reg_detect,do_all,78,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,78
polybench/reg_detect,do_all,89,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,89
polybench/reg_detect,do_all,93,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,93
polybench/reg_detect,do_all,71,kernel_reg_detect,True,#pragma omp parallel for,False,False,False,71
polybench/reg_detect,do_all,49,print_array,True,#pragma omp parallel for,False,True,False,49
polybench/reg_detect,do_all,48,print_array,True,#pragma omp parallel for,False,True,False,48
polybench/reg_detect,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/seidel-2d,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/seidel-2d,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/seidel-2d,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/seidel-2d,task,77,main,False,['#pragma omp task'],True,True,False,81
polybench/seidel-2d,task,77,main,False,['#pragma omp task'],True,True,False,81
polybench/seidel-2d,task,77,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,81
polybench/seidel-2d,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/seidel-2d,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/seidel-2d,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/seidel-2d,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/seidel-2d,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/seidel-2d,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/seidel-2d,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/seidel-2d,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/seidel-2d,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/seidel-2d,task,88,main,False,['#pragma omp task'],True,True,False,88
polybench/seidel-2d,task,88,main,False,['#pragma omp task'],True,True,False,88
polybench/seidel-2d,task,88,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,88
polybench/seidel-2d,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/seidel-2d,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/seidel-2d,task,91,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,91
polybench/seidel-2d,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/seidel-2d,task,91,main,False,['#pragma omp task'],True,True,True,91
polybench/seidel-2d,task,91,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,True,91
polybench/seidel-2d,do_all,91,main,True,#pragma omp parallel for,True,True,True,91
polybench/seidel-2d,do_all,30,init_array,True,#pragma omp parallel for,False,True,False,30
polybench/seidel-2d,do_all,29,init_array,True,#pragma omp parallel for,False,True,False,29
polybench/seidel-2d,do_all,45,print_array,True,#pragma omp parallel for,False,True,False,45
polybench/seidel-2d,do_all,44,print_array,True,#pragma omp parallel for,False,True,False,44
polybench/seidel-2d,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/symm,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/symm,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/symm,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/symm,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/symm,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/symm,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/symm,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/symm,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/symm,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/symm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/symm,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/symm,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/symm,do_all,117,main,True,#pragma omp parallel for,True,True,True,117
polybench/symm,do_all,118,main,True,#pragma omp parallel for,True,True,True,118
polybench/symm,do_all,119,main,True,#pragma omp parallel for,True,True,True,119
polybench/symm,do_all,36,init_array,True,#pragma omp parallel for,False,True,False,36
polybench/symm,do_all,35,init_array,True,#pragma omp parallel for,False,True,False,35
polybench/symm,do_all,41,init_array,True,#pragma omp parallel for,False,True,False,41
polybench/symm,do_all,40,init_array,True,#pragma omp parallel for,False,True,False,40
polybench/symm,do_all,79,kernel_symm,True,#pragma omp parallel for,False,False,False,79
polybench/symm,do_all,78,kernel_symm,True,#pragma omp parallel for,False,False,False,78
polybench/symm,do_all,55,print_array,True,#pragma omp parallel for,False,True,False,55
polybench/symm,do_all,54,print_array,True,#pragma omp parallel for,False,True,False,54
polybench/symm,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/symm,do_all,82,kernel_symm,True,#pragma omp parallel for,False,False,False,82
polybench/symm,reduction,82,kernel_symm,True,#pragma omp parallel for,False,False,False,82
polybench/syr2k,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syr2k,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syr2k,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/syr2k,task,102,main,False,['#pragma omp task'],True,True,False,103
polybench/syr2k,task,102,main,False,['#pragma omp task'],True,True,False,103
polybench/syr2k,task,102,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,103
polybench/syr2k,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/syr2k,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/syr2k,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/syr2k,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/syr2k,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/syr2k,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/syr2k,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syr2k,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syr2k,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/syr2k,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/syr2k,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/syr2k,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/syr2k,do_all,115,main,True,#pragma omp parallel for,True,True,True,115
polybench/syr2k,do_all,116,main,True,#pragma omp parallel for,True,True,True,116
polybench/syr2k,do_all,117,main,True,#pragma omp parallel for,True,True,True,117
polybench/syr2k,do_all,36,init_array,True,#pragma omp parallel for,False,True,False,36
polybench/syr2k,do_all,35,init_array,True,#pragma omp parallel for,False,True,False,35
polybench/syr2k,do_all,41,init_array,True,#pragma omp parallel for,False,True,False,41
polybench/syr2k,do_all,40,init_array,True,#pragma omp parallel for,False,True,False,40
polybench/syr2k,do_all,78,kernel_syr2k,True,#pragma omp parallel for,False,False,False,78
polybench/syr2k,do_all,77,kernel_syr2k,True,#pragma omp parallel for,False,False,False,77
polybench/syr2k,do_all,82,kernel_syr2k,True,#pragma omp parallel for,False,False,False,82
polybench/syr2k,do_all,81,kernel_syr2k,True,#pragma omp parallel for,False,False,False,81
polybench/syr2k,do_all,80,kernel_syr2k,True,#pragma omp parallel for,False,False,False,80
polybench/syr2k,do_all,55,print_array,True,#pragma omp parallel for,False,True,False,55
polybench/syr2k,do_all,54,print_array,True,#pragma omp parallel for,False,True,False,54
polybench/syr2k,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/syrk,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syrk,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syrk,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/syrk,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/syrk,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/syrk,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/syrk,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/syrk,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/syrk,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/syrk,task,94,main,False,['#pragma omp task'],True,True,False,95
polybench/syrk,task,94,main,False,['#pragma omp task'],True,True,False,95
polybench/syrk,task,94,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,95
polybench/syrk,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syrk,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/syrk,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/syrk,task,94,main,False,['#pragma omp task'],True,True,False,95
polybench/syrk,task,94,main,False,['#pragma omp task'],True,True,False,95
polybench/syrk,task,94,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,95
polybench/syrk,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/syrk,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/syrk,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/syrk,do_all,104,main,True,#pragma omp parallel for,True,True,True,104
polybench/syrk,do_all,105,main,True,#pragma omp parallel for,True,True,True,105
polybench/syrk,do_all,35,init_array,True,#pragma omp parallel for,False,True,False,35
polybench/syrk,do_all,34,init_array,True,#pragma omp parallel for,False,True,False,34
polybench/syrk,do_all,38,init_array,True,#pragma omp parallel for,False,True,False,38
polybench/syrk,do_all,37,init_array,True,#pragma omp parallel for,False,True,False,37
polybench/syrk,do_all,74,kernel_syrk,True,#pragma omp parallel for,False,False,False,74
polybench/syrk,do_all,73,kernel_syrk,True,#pragma omp parallel for,False,False,False,73
polybench/syrk,do_all,78,kernel_syrk,True,#pragma omp parallel for,False,False,False,78
polybench/syrk,do_all,77,kernel_syrk,True,#pragma omp parallel for,False,False,False,77
polybench/syrk,do_all,76,kernel_syrk,True,#pragma omp parallel for,False,False,False,76
polybench/syrk,do_all,52,print_array,True,#pragma omp parallel for,False,True,False,52
polybench/syrk,do_all,51,print_array,True,#pragma omp parallel for,False,True,False,51
polybench/syrk,do_all,88,polybench_flush_cache,True,#pragma omp parallel for,False,True,False,88
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/trisolv,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/trisolv,task,328,polybench_timer_start,False,['#pragma omp task'],False,True,False,334
polybench/trisolv,task,328,polybench_timer_start,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,334
polybench/trisolv,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/trisolv,task,318,polybench_prepare_instruments,False,['#pragma omp task'],False,True,False,323
polybench/trisolv,task,318,polybench_prepare_instruments,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,323
polybench/trisolv,task,86,main,False,['#pragma omp task'],True,True,False,87
polybench/trisolv,task,86,main,False,['#pragma omp task'],True,True,False,87
polybench/trisolv,task,86,main,True,"['#pragma omp parallel', '#pragma omp single']",True,True,False,87
polybench/trisolv,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/trisolv,task,340,polybench_timer_stop,False,['#pragma omp task'],False,True,False,347
polybench/trisolv,task,340,polybench_timer_stop,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,347
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,False,['#pragma omp task'],False,True,False,379
polybench/trisolv,task,379,xmalloc,True,"['#pragma omp parallel', '#pragma omp single']",False,True,False,379
polybench/trisolv,task,99,main,False,['#pragma omp task'],True,True,True,99
