benchmark,seed,run,rc,seconds,sha256_set,sha256_ordered,sha256_do_all_set,sha256_reduction_set,sha256_task_set,do_all,task,reduction,error,profile_sha256
polybench/2mm,free,1,0,3.75,833bc60873f47d38868a91cd2ea95f9ea3ebfb2e9b68d64ebf2c43b8ca78c57a,2a0038494ffe46b1e76efc383be0b69ba0cd6952276ca3261013592729f5c907,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1519fe2f82d4d972b69f98b10c252999b355058a2a5ef20ae2effa8692aebedb,22,54,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,2,0,3.35,c6abe950a738e1ef297622eecaae1e338270b3def6615cbaac246e8269e4a1c7,6b35b17964b2b25566fceb3d6643ea60cb2d72f71565be248ec6b20859158c98,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6302506bdeb0e26a47218de8d87b7d022802605db612b2cfea0e8160761871bb,22,24,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,3,0,3.24,d7f7a0e8b9fd95a5f89baa1d3c78783f8cf6496817c0a9277ffaf78cf53905ff,770c6bc5b2104c54c00871f684ff0527c35958e7ec698b6db97cdeedbf0b1fd8,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5b398bae470f33d1598a27282de46a5b2cc835cfd5bd6b8295c3b3b023bccab3,22,21,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,4,0,3.3,8339111e6429aa120b61bb9a27b5b65aa59dc6150727fe0e0511e091c43278ee,1ef96f97fb8c9c42f35e1d58e04e5d9dea82f8425495bf7a38f9897dc6220443,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,e66d1a97a38d4c3644c1adac751e4241f9f1f3b07967af0719fd08bca9ad2e2e,22,15,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,5,0,3.62,3ad388f65ccdce4a202b0188a9295523c51a1e8051a2c4be5d9024d4788db465,4fb0771bd4bba5e1e5f31b40c90310101c12f7d8514380e3ea31beff4a3738ce,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fc68a006ee853ff60be5a59d636026c8a510f578e985787c111200f62192a442,22,21,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,6,0,3.26,24390507d117cd14129733d7bfd54ca15705a08b9d3d250f01062ddf89a8a0fe,83b01f1a1a531bc525ce5799801b1de8f0c1b3e576f0ff39117a09df4b0c32d1,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4197d9056a45c0d1e49917c315f897246104249ce5d592480f2fbb70d79ccd88,22,12,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,7,0,3.6,8c6f7bfe71a4baf080c0a5362ebb3f7023050b77edbc111ef81f116706f28928,fe41e9f0dbad589492637ffff424d10a306e657997a7640ac38613d4e65c07f6,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a6afb37aebd8ccb662119242142ff836e24f37281a417e5ebad448cb82d420ab,22,21,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,8,0,3.71,eb7ac726c3c955d89f20572660d78aeee685db2c3b5f67aaf2e6878b9716bd34,18247555bc581cbe832dbfa5929a4dc20df2e468024d16fff1dd6def9c234079,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,76aacea546901a2ae7ae279237fb498cb7dcd38771fbd460240ede71930f6f81,22,60,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,9,0,3.46,24390507d117cd14129733d7bfd54ca15705a08b9d3d250f01062ddf89a8a0fe,acf50c2091fd4d36705246f7612a88b13249c4f50e1d1cdc6fd8ee8134bdc9b2,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,4197d9056a45c0d1e49917c315f897246104249ce5d592480f2fbb70d79ccd88,22,12,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,10,0,3.51,0385848b09b56b94b74897d8b296aae92bb45986e89733a29869b1aa4a9ee4d7,667599487f8106e9bbb67ae0241f51751387699480245da4eaaa86fa08dba581,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f429062a53e63036d9a7d05ef3d9e6e1400ed4bf418ef31bedc431073ac9fcad,22,15,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,11,0,3.36,23ae5aa18f1959b807b1a354676a015188749cda716872cfa1f7b0d3a2cc00c8,587b47d87267be433540c83cc7ccc249a45c8eb51a596001bae7f8425cd42dfb,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6b39800f5314644415bbfa1135c27a5458ef693dfb07bd98506dd29035e57cea,22,24,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,12,0,3.48,a026dbcc9e21a948fc9746ba22bea770bdb541b6c0aa185fa7b355d107eb9f21,84b544fb23a27a7a1189211581abb6cb6f9f83e4f754908f38124339682e1384,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7fb5659b995300e3183bd4c1c5bef67f39e6e9ed09508a7685a26e3380340b85,22,15,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,13,0,3.7,c1e2d41a5b4841a80983408d0b91d0eb60e10e6f46f2cd8b3d59880d851e0c61,d5320cdbdd23f1b2d30e8394138a7a396ae05eec6656ea764b8bb9e05b3579f5,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ee862c1b73b99500f7bcaf7d853e077d991276ae23f909c9099e19378ec4a115,22,57,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,14,0,3.79,02cda738342ddb64b10dd89e89e86fc884e19064559bfe1aae943adce4538c23,fea0869066252c45e6d485abafb1900db2d98e00ac7c7e185d442215d90ff6fb,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,8236d1d2bf521f37fb75f86b485b0ad70497df3778f69c3201c3e65753a57321,22,57,2,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,15,0,3.38,6785ccd4d936793252bd04edc786e32ece4afbec854dc43d1dde1234a133f9b8,a9d45d8b6ef7f16a75cbc51395a99870208a5c1246f91698a2845a34b40fd39c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,96862ea7dd5bf2d43c5ec921a80cf703932c5c545f6079ebf93849f724bcc77c,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,16,0,3.32,5ef0001e8edd811ef23864a810d9a659772fc98c2c3209c91360effe8dd02870,cbfc73fe42816804a3fec7cd1ad4c00c348b68f3383ba8ac4fda427c38ef38cb,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f2b0bfa852b73cdaa3e71a68c1e063bbe7d508b3fc41fbd53fb8ebde1e24ea93,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,17,0,3.24,4ce3d38ee8a9a4822009726b90643938ddae13a686edff7f326b77b0666a2c82,33de6cacca3b2eafc0653fbf7507106d5fc0a6f3a1f6db5cae484a48fac937dd,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5733b40e85fa33bd1605ff963b39e76bfbc5a48b0313cda57bd4faa262042a20,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,18,0,3.13,9a915ae6775f15b77a70b07d238ee80ce1445431569e4290a1bbac44f3993fb2,4694a52084b5bedf2410f495af3bbc2a6547ed1d2d7f0fce0aae71bbd5761b40,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6fd167506211d7cbbafbcd2b8b2da3d396e1e9532dce02efecbd2667b6272d34,22,21,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,19,0,3.24,ea9a896d82da2a60e2b060b485ffa19aabbcb09bc6aef2cc9632037cce35e7a9,f2ef93a3792cbdd340342f5bd257e515824db493a0ced744abe3a2ea7d881adf,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,050ed9e8608a7e74728f03dd28ac77058ee97c36d7ff51465f8d32c2d21b2bce,22,21,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,free,20,0,3.31,19190edc2ea69bb61ad352ea36f7218af919aed1d267deab0b19410a9bf4a79c,2e975164eb97938cf060cb2907be19e9ab8cc4542f2ea1d59fbd74cf3d5eb0a7,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1f37d00504f204b854ff08fecbcc13de3e4a4214943f06e234ff2c9436c6ab9c,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,1,0,3.34,35220fe3ae076ee7241bc03f3c4490f2e1f1c3518da9bcefe007c7cd8dec08a9,bde10dc9ac6a3cc0c8887465f8a57a23db4418c44ccee3f293922db393b2c8da,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2766fe9f72e7a948932d7490319f97ee1514dcb3ea6c921ea5a3d9bf3415da3a,22,57,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,2,0,3.07,e3e9bea72f41b3f929d5d953b8eb09efeffe9217db706cd5ac918a8426ae285b,38570dcb7a5a2528a02549616a2e12e8ea689d31796a8573f1f6c6ecff66dd69,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,020def7c435cdcb2eeed7b23554067ce8295c2b345e3614285004339d310f9db,22,12,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,3,0,3.18,99c4337d45bbf01f6dfab0fa199f38fa1d92ee3e08314c4be1d65067e98fa7b1,bc1c16a1cce8e91e3097400d963937e20fd913918dfa554d3aca2fcbf0da9170,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9fa3c22ecd2a5396cf534af9dfd99d2a3b141625d8364073f5f99ed138fe1b44,22,21,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,4,0,3.14,182a7f94a58df083bbfb28df7f4b53b16a9d06aad3d96bdc050eb8be54ad5b15,cce28da6e4726dbeb800d0c1f4de3848cdbc2c7ce2cc93d052fe6c5869c75d0f,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f6f0516c83f734112f2c7243e9cd069e2e680c11a43d2a000ca5d36e632efff9,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,5,0,3.06,7a6f942f61c565ce8cadb4df9436bbc60c1b6475bf6f62166170e63bdeb08b64,e75e31b1fcc28bddfc811b088a97511c739195532910fb6f81d242ad387f65dd,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,d2c3ce13fce67181a7c8e602c83bea52b8b6c49eea1355f6c1bfa7df57f9c5a6,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,6,0,3.06,46ba446f708b3f0c8dce3f67ef34a1862f764041855ee700ba9bc0156c8baf33,a1a1d2f524d55e3bffa05aa7579a6a1a2438dbe7c60bd49267e592bbe124738f,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,635bd023bc53ce9df3572ca88ae8f86a66c90014e27d16e6440281a4342ff931,22,24,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,7,0,3.44,0198691ca50be4066fb36f67cd6de8c6ce033deefff58f3533345c4bef8f6e82,1dd7994835be2c1889bb759c537a821c3911acaed20926f419c3a4544e3973f4,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,09be69874c0abb174f805c8414e9b9445ced91f6b40692ef3e244b2c69dfecbd,22,63,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,8,0,3.11,b1755ab341bc286405917c8f7620620bff6554740f202629ae4acb4dcbd63b3c,191db9b4cf14a09c28d4b71160574361257a8c18223274f0b79678946e89efa7,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9dcb572374ebd0519ec9189a2559f519f0ca10508f94050b4e7c993bfd7c2b9d,22,21,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,9,0,3.19,712a79532ba559fce55b9c29e71325881c23221aae3bba27eb4bf1b6f3380490,b04e4b4193c1895949dc7188685e0ef3d59c814e3c92aba25390bc543268c569,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81c71d6cea2e4810e1102431299c6f9fe5dd2885962c8762e1606bf5592acfc5,22,15,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,10,0,3.34,0467c8190dfa86ce8cb480052bb3692434fe16f5148e702977da26fc3297f1f4,5707057bab2f97377f6b03b2e67bd67ca3ce499c135b0e9a7cdc1cfddbe155b8,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,dbd5e7389e3bd50e46fc63ba610528dc3a12b3e20cf72953bcbfdbb0303ab396,22,54,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,11,0,3.4,0eda9785e01f5b6fb2474cd9427be8ebf8a0282e2901736c4392d35311c0f791,892ae3299ff0acd86ecc2e0c583184e2c1d4379570dc4c4ebfc76e6d41628363,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,11e8b7954a87c58b5df1f5436f4fd50085c7c3cfc3e643a51f5d4af4ff994f9f,22,60,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,12,0,3.04,e3e9bea72f41b3f929d5d953b8eb09efeffe9217db706cd5ac918a8426ae285b,38570dcb7a5a2528a02549616a2e12e8ea689d31796a8573f1f6c6ecff66dd69,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,020def7c435cdcb2eeed7b23554067ce8295c2b345e3614285004339d310f9db,22,12,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,13,0,3.21,8d656ececa0fc117a45b0c925ae73931c203deb0c80c0557aa90d8e9983a77bd,52f2bf1f24add7b4bbf64a3b7b502521d90ad19a1e5d2322273b09966e36bbdc,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,1b0d146a136476aee76982a6548c055f51026abe02505de2d74c3d5bfe70c5aa,22,9,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,14,0,3.76,c249c5171503a4fb2e43ada4e389a7afc9b8d31a3e8b6166f122a31882af7360,8b3864a6b43927b12e6c3a2a5a49e6f69cc2d9c1f59aedca6bd66797d110659f,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,e6883b4626152d1948f6e8e5869dc59f8f60840d548f7b3c821fb22e15cbd3fc,22,57,2,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,15,0,3.1,e3e9bea72f41b3f929d5d953b8eb09efeffe9217db706cd5ac918a8426ae285b,38570dcb7a5a2528a02549616a2e12e8ea689d31796a8573f1f6c6ecff66dd69,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,020def7c435cdcb2eeed7b23554067ce8295c2b345e3614285004339d310f9db,22,12,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,16,0,3.68,bad4afff7ae1a4d84628c3adc8f425a45b8d4a284cd932830a557353ecfaef02,222e7d5a38ccc7f8ebf2014e07ae0cba9938b0634019c16db68f09977103cf7e,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,651eb90a6ed9ab54aaae80c865aa9d58d766728cc595aa5bf0c4fb05751a56d8,22,60,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,17,0,3.63,5a32f12465c0ef64e484184d45b6e40c34646b64d1530652abe187f3c88409e4,546559379d596220e60b918715a4755481295b4f07ef208c6a64aa6cd79d95a5,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,0b2b9ffba14087c2afa49b543ad9401bcd06b45d66111a9cf085232ee50f5ebb,22,60,2,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,18,0,3.09,6255ea01119fd4d194848d699f1936f9e839312c6e08aa9a7cfd59135a8fbe15,d0166cf3ac28de77bed3d60841b0be384aecbbf49878cd080f073a4048c0cebe,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,43298deb09b09ed32fe70364f6aab9e60e6243ba7da6235893a8505a167a0c77,22,15,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,19,0,3.67,6b3fc84cd7025eeb74afea6356af0cf8340b6b730b2a0b03aaae570e38475c95,21586283a2ad0282361a0c34c6a80d65c767aa145ed834f78f01c26c6c2e5936,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,21edf5bff06c48b3e2b08fd76999234a8a1b7b99be21e5dce2b13b92b2ebeeb1,22,63,2,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,0,20,0,3.25,19006745a8501fc066eda735c38d3cc1268684a266dd7991c4e9e123c4c3e73a,0bc106e6fa0900857826fdc9c3d8c24d4fbdaefae276923152ffe9e81a400c72,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,ad21eb2660515f256b360fd9f24c165db1f0d60199d894fe30b2e1d93dd02f8d,22,24,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,7,1,0,3.56,712a79532ba559fce55b9c29e71325881c23221aae3bba27eb4bf1b6f3380490,4a12ca6dc2cf914eb343024c5fe94d862defbff4e06969f15b5f49958186ef20,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81c71d6cea2e4810e1102431299c6f9fe5dd2885962c8762e1606bf5592acfc5,22,15,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,7,2,0,3.98,380bc6fa1a105d01e1f6b9f935cbdf332b572863be7e9237b12f76de78864666,e2152430208f5b8d99f0602544959674bb85f8f19f853b6e22187868fab95ff2,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,51c5d55153786e31d7a76110314df99457f6525c38b7cf050df3a3c3733bf0c6,22,57,2,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,7,3,0,3.35,ce25e843fae7cc9588bca3381da585dacbf1d1c3c6494b5eba2177d1257a6ff4,58e6762079e3066575ffdf703a51f8f83185110234c7a73632cce99c262387a6,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,2a45509ef9d19bad8fa2836f4edfb5832c13968db9bf6a9534d8bfe82189e340,22,15,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,7,4,0,3.53,0e1bcd7f5c34e43070dfb263b65a036ad8f76f7e0cc5c9b5db85de6fd58173a0,fa1b7fda6286024024e95e9d8641fb5dfe89b4065561327c3e8823f020b75c9c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c9cdc4524abe9c914d17189046bd6140ae5e85d41d23db332bf93dfd1ce1d93f,22,24,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,7,5,0,3.55,8112074f5c330db5705b41fadf0e29e5302a97bc5b4d50d8182278201ee71f1a,a9035bd78a0c652080f2392966313be68b3fbeaa918b56a765f95d059e93a661,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,40cff5dac6b7c6e1464a61866e355b071e3607e4b7b3e216b502cb4c9ba804a8,22,60,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,7,6,0,3.24,5ef0001e8edd811ef23864a810d9a659772fc98c2c3209c91360effe8dd02870,3cf020d27081d4de237fb6698a8fc8a5072875eba1a1f6040cbbd85b3ada8ba6,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f2b0bfa852b73cdaa3e71a68c1e063bbe7d508b3fc41fbd53fb8ebde1e24ea93,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
polybench/2mm,7,7,0,3.15,8c820a158dc0aa2b7b73e99511bb762ce26e87df28752293d180aba5494f7674,bfa6243f26215a7ca2cd8f4242de3347e4f39da9d988bc5ac35f98440b3b2132,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,889ac1aaf913555efe640e31cb849c2dc2aa862a1794bf6c717d9aa09ccd4c44,22,18,0,,17436c9fddb71497370e2036999161a4f81ca8760f2ae3283e43954dd1fbc7ec
