run_id,benchmark,kernel,group,arm,model,class,repeat,dp_alone_trials,dp_alone_outcomes,dp_alone_parallel,dp_alone_speedup_vs_seq,agent_outcome,agent_speedup_vs_seq,agent_vs_dp_alone,timing_comparable,rewrites_kept,llm_calls,verdict
e2c_ab_1,tsvc/s112,s112,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.417,,,,1,no-baseline
e2c_ab_1,tsvc/s112,s112,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.43,,,1,2,no-baseline
e2c_ab_1,tsvc/s121,s121,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,1.395,,,1,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,1.122,,,1,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,1.383,,,1,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.372,,,1,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.404,,,1,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence_b1,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,no_evidence_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,1.482,,,1,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_dp,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_dp,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_dp,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_dp,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,1.496,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.327,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.375,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,1.368,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.378,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s121,s121,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,1.409,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,2.348,,,1,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,2.47,,,1,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,2.608,,,1,3,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,2.519,,,1,3,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,1.154,,,1,3,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,2,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,2,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.692,,,1,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,2.432,,,1,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,2.571,,,1,3,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,2,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.123,,,1,2,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,2.493,,,1,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,no_evidence_b1,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,0,3,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_dp,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_dp,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_dp,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_dp,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,2.401,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,2.342,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,2.505,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,2.569,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.838,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,2.54,,,,1,no-baseline
e2c_ab_1,tsvc/s1213,s1213,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.664,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,4.152,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,3.719,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.738,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,4.053,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.655,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,3.092,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,3.761,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.904,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,3.76,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,3.879,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,FASTER,3.695,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,3.954,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,3.933,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,no_evidence_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,3.51,,,1,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_dp,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_dp,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_dp,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_dp,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,0,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s127,s127,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,full_b1,claude-haiku-4-5-20251001,R,1,0,,,,parallel-not-faster,0.997,,,1,3,no-baseline
e2c_ab_1,tsvc/s211,s211,,full_b1,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,full_b1,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,3,no-baseline
e2c_ab_1,tsvc/s211,s211,,full_b1,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.373,,,1,2,no-baseline
e2c_ab_1,tsvc/s211,s211,,full_b1,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,1.988,,,1,2,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,FASTER,1.924,,,1,2,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,FASTER,1.584,,,1,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,parallel-not-faster,1.082,,,1,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence_b1,claude-haiku-4-5-20251001,R,1,0,,,,FASTER,1.94,,,1,2,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence_b1,claude-haiku-4-5-20251001,R,2,0,,,,parallel-not-faster,1.087,,,1,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence_b1,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,0,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence_b1,claude-haiku-4-5-20251001,R,4,0,,,,parallel-not-faster,1.06,,,1,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,no_evidence_b1,claude-haiku-4-5-20251001,R,5,0,,,,FASTER,1.106,,,1,3,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_dp,claude-haiku-4-5-20251001,R,1,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_dp,claude-haiku-4-5-20251001,R,2,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_dp,claude-haiku-4-5-20251001,R,3,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_dp,claude-haiku-4-5-20251001,R,4,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_dp,claude-haiku-4-5-20251001,R,5,0,,,,no-change,1.0,,,,0,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_full,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_full,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_full,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_full,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_full,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_no_evidence,claude-haiku-4-5-20251001,R,1,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_no_evidence,claude-haiku-4-5-20251001,R,2,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_no_evidence,claude-haiku-4-5-20251001,R,3,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_no_evidence,claude-haiku-4-5-20251001,R,4,0,,,,BROKEN,,,,,1,no-baseline
e2c_ab_1,tsvc/s211,s211,,twin_no_evidence,claude-haiku-4-5-20251001,R,5,0,,,,BROKEN,,,,,1,no-baseline
