benchmark,seed,run,rc,seconds,sha256_set,sha256_ordered,sha256_do_all_set,sha256_reduction_set,sha256_task_set,do_all,task,reduction,error,profile_sha256
polybench/2mm,free,1,0,3.59,ab63703a2789cfc243259681afb8141e124bc8db4c69e66ef0a8160fa7ecb761,a6a24a34d3d4acd1099045b8367e3edd1fc7ce8654f3f9aad617230716ace301,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,694c3d45284c10b25291c4dc7b36b89d9dfddebf9ea11ff9a50f4f4ed93d96a1,22,57,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,2,0,3.22,647a539c898e53198796538353ac470c3c7f88f2156d9c30b7f68666ee095bd9,fb713b78fda79af1d8020b5ddc2494fc013db3fbc06153291c9049f3226dded7,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,3d8c7002681ac871e2344153ea5673fbfbf744234b619154057b7cf74023a937,22,24,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,3,0,3.56,bed9786563680bf2bdd68e0bcbb3003da0df8d8a9d2143c8cfbec47f1453fbf2,e49bf695511e0fea119e8b2bbe34e03263f0976785f1538464ceb3ae4901f1b7,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0338f6470f7063880e2914c23318fab9d64575a8020969026f02b3782232d958,22,57,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,4,0,3.05,b16394e70c5a34eb67f2341c43873c6e3f34a83d265af5e21847e60f47ce8cfa,c1db24fdae180e042061dd2f84e5d5475cc14aea0611be9f5438c08ae1e642fd,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c3141b4e671aa0e27bf2d213636b006a0148456819372411a40cd69aa1fab074,22,21,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,5,0,3.17,182a7f94a58df083bbfb28df7f4b53b16a9d06aad3d96bdc050eb8be54ad5b15,96b3ca546074c30a119bd0bfdb81e249c26855ee11f6e0688fd3d755dc43cb60,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f6f0516c83f734112f2c7243e9cd069e2e680c11a43d2a000ca5d36e632efff9,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,6,0,3.3,b4fb05169f3ffb79afbc25721e62417be7783f6607a63b5b3d89d194a5eff633,d5919d78d4193aeef9648b8a894eed5b0ad82b2abf9cd126b971edc5e1aae0f6,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,072814c905dc7e202442cf9570c8337c9d59d3098824ace401a80c82bb820cb0,22,54,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,7,0,3.1,123896fc4a18337db2db6897be9413b10cb6a57702b9e660c88b371550f93bb7,3b06f6353108432144bdd34fa5054341d576f8f2672001cf05f877cef016dcae,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,245844abd1d149852491783eaa270884ff1413632e86f5cbefa68ce3de0ab43c,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,8,0,3.13,a34e51e1187201c1654e4b5958e740e9d6db15b8c75d35d22040c4d4ff9c3a0f,f64f33b172c1afbdb4047c4dc7409f185a9c73481df68b3a91690e3bf0e6a82c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,cfae2a6c0e5bd7537676b7115b2e2d17e2e991149b649551b64113a1c7426520,22,9,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,9,0,3.11,6785ccd4d936793252bd04edc786e32ece4afbec854dc43d1dde1234a133f9b8,f3750d826641292fff76cc3d3feb9d426b4ba15018d9280395d431da014d7129,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,96862ea7dd5bf2d43c5ec921a80cf703932c5c545f6079ebf93849f724bcc77c,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,10,0,3.36,93adc07595a07c1a5293aab07313dd5483895cd7473f04324cc1e71aa35e4c26,4cea8debcb04fcf915eaddc5cd0c5000f8731dd0a0a2a536aab89f5535b51572,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8f904b0b1cdb48623a556dfb53a85a076afe8df38e4087df523ee0897177153c,22,60,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,11,0,3.26,712a79532ba559fce55b9c29e71325881c23221aae3bba27eb4bf1b6f3380490,b8937b27b88e05f4ed9b10860137233161e905a5369f31d9a6f467edf1bdee95,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81c71d6cea2e4810e1102431299c6f9fe5dd2885962c8762e1606bf5592acfc5,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,12,0,3.17,fd1769c305f583447d158c7a942af8e21a6e6402aec20b61841153fd4825e1ef,57cd4faef25417f5c9417d562b6cf3e4d61e1bf30865a025c68b6a093fbdb78e,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,29bac60aaed4fb4c785b4908ba4fe838443e1fdb21821de3d11390badb37ebdc,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,13,0,3.11,0448a7d07343f499a01ade967f829232298b88de776ef546718a49e72faeefcf,fc664d74a928690302a80a339dc567286e30b0f3f82b702ee7e8edab0a579d7d,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b35a3a84bc0252ae55f73e002f14862a27bb477527bbe85f8f6cc2e6d01c81b5,22,9,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,14,0,3.13,92618f92a00b817834e8317e4db60ebd12096c7db85af0aa5088483ca2caf4e1,2353b63feb21ac86b0012b20df48cd77ae82018bd7005ff759b976b4c3d0728c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,c7113f9b294953d006adb2eac444af8afe9a1bc11da90cea428e2bdb7147bcb6,22,12,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,15,0,3.16,606850cb3ef85bf694541ef37218f46411fcf96a16189bf990e826730c7100cb,0bfc1f709a0d6bf7a9c88cd435ccb01614feef16859e1e0e874f7e05cac87cb2,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,a39951cc166f33599b0288af6005101e26e304fcf8a7ec336b986a129d461a27,22,24,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,16,0,3.23,77aa04bead60a54d50f02ce4944fd7339ac04cd904a906102cc1024d690793a8,421c42554ed9be0a2891863f739c721667dbd790ad9949b8cc812dfd90995da8,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f3c35b9027bec113fcedb6a522841ae326a0d86f8e61c46303cd4a8c9eed8c5a,22,24,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,17,0,3.16,8aa1e92647f2373777c3455cf344e15521d86fd25d3375faeb9e3a02ced7a862,3b8f4208aa304b30255e53a292a0cb93e8a2a916b130721bf58a1bfe44d5f41c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,6252deb07891430550ca21270b2f16e0fede9c4e34e2bc73908af69ec2b996c5,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,18,0,3.38,9a288cc14a214a857a322be2985f7c16a970f97566f5b4500f41b3ea7cc0a242,c7401cc969f57e502b72db59b650295aac355381966aaac1442af9a14021f4e9,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,39ac26a125ec52a1a21c169c6f70a3b6d55991b408397368e7032632a33db256,22,57,2,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,19,0,3.04,e5fb9def0abdb672e388392d4afea494ba9250accd2af91bcd4fbde39c7f6124,88aef3da53d848d0c625b6b8da50a158a6d28bdd73689cdd14ad32dbf893cd54,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8c0435bda610becd4c2cf34eb291d39c370a5517f827bea947df7444e8cb681f,22,24,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,free,20,0,3.16,712a79532ba559fce55b9c29e71325881c23221aae3bba27eb4bf1b6f3380490,67b9d65e76103793e52595806e47041b363369ce192ac59280e10e138ca914ca,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81c71d6cea2e4810e1102431299c6f9fe5dd2885962c8762e1606bf5592acfc5,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,1,0,3.42,a1b28603f9e9d5aa046db134bbce07a116f3ee420c7f062e70935b0020b5d96e,7ed7eb7be11fc8764f5d7b3865ff991fba8b20631f2bca1bce59dd29a5b1a7aa,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,6a8591791d70e9a994dd6d03bb3354f5c3b76ab4029f641976759c8621ec8473,22,57,2,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,2,0,3.63,af6d343fdd80f727da60b594d5fa4a59b47db505af957ca4ad179c5ab77fef72,1b2335d2aa599b841961eff0f4d2bef847224835d6679c602e96de36e87c1615,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,24442358d48c6074647f7c05742f47594221b78f6453398da3e0f460097a44d8,22,57,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,3,0,3.33,bc955c84bc4b6e5f11ffd8176498e9ef0f9f55eb39ec54a1b55c1c3ea50f0da0,8f4a01d3d62f2229993cc3d82cc18e9df1fbb05ba9126da6da536240c1ca8f41,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,79439e7447bce4d0143e0d005696326a8073ceac6d1bedf4dd5b4caef2da4135,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,4,0,3.3,0b147b12b2b3dfd9c3277712b7fae6c975889f82fbca96ffda3634b0c612aeaa,d93614413dec5e1b38fe3c9f5d935285411fb1301bb59d65d0f784834d93c859,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8e97dcab731f0b57fc5816616af63d848531adc118a0a8088a7869e6d82e7d4a,22,12,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,5,0,3.28,e714f2d589a6212695903af81b932f033691fbaef505a2a262fbbd5cf6c1d563,25e8ca3b4a92a4ac8f094d3ff5f7fb4adfd41108ae6b7ad41bb069d23d45a0b3,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,68dc743afe00d4c0a9ac4dfeac50862bf60f3be44ac7fb00e8fe1bd26af835eb,22,12,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,6,0,3.19,33cf9fb13feb0f3f19b8ee6f1d90a0aeb050bbef15621d47ff784d88562e8a64,3836349632e6d04d66f86a333842b0d479112d993c146eb31217c8bd42862260,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5c87772e13784103da625c241f485971862c8800d28162e0c3afefbffc9df55f,22,21,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,7,0,3.1,0448a7d07343f499a01ade967f829232298b88de776ef546718a49e72faeefcf,6421beae826c51b3b3b2c19a4da84af3766b9c3f367cf378f7b8baec69931ced,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b35a3a84bc0252ae55f73e002f14862a27bb477527bbe85f8f6cc2e6d01c81b5,22,9,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,8,0,3.13,8e1fd87f0898360084f69b5af6d963b4cc49bdc74b696b992c1866332bad860b,29a991e3a0803ffd85c7b593d3bf49eb337f46ec4674431a3c0cbc0897501fc4,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,53a4622d5b93e401e5adfbe4ab955eb6e2883ce9ba1847c4b0ccfaf1021fdd46,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,9,0,3.01,d2ab22c1419719bec44fbd487a0441c426aec485e90e55effa2227af30e73920,32f654fcfd0f4bf2f9fc71ed164bde2e12c8f31d7c45bc97276a67c515f8f54d,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,93798e6e9bc37c0abdc510c42567635eb2fdd5ea444a19f6657d048b1705573a,22,12,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,10,0,3.16,3f0b51473079dbe92a044227ee757e6457f559ace31de5f9f34cb387df8834b1,36beeb6ec874347e574415a6e6aaa45a592bdd752c6d0cc64b921d8ce1ed07cb,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f447f4fd6207f60642cb9ca2cb3a1b1a44b9525de7aab91b0454478b8cd2679a,22,12,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,11,0,3.43,3fc16e938e54f0c1648cc850986a76ab2da1d4f3e6c914fea7ba05c826327958,b12da00fcc2094d2a61f0ce5888218c5606f35bdab36d23f9263670c9eaaaba7,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,454894e13a68f188f59ef6e84511cf4d7d3bc01a95eace792432d93ac8a8be0f,22,57,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,12,0,3.01,8a2367ceb243a33c7610f5d000e427fa1ad4327e289e7a30c689d0ae152ea1c5,0bf33ba8d09b08bca33686c7b5ad89b0bdd6085ae5d0d86796e1fea0bb6e3816,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f1d0b2abec9e14f8226b20b5a21a9f91f3e35e61521fe240a5a3042153fb0c12,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,13,0,3.49,342922cdb695725d0ebfe8dcc79962c4b71a14b490555c4cc8bf0c00f7de2af6,92b2f7147bae79f53bcb6b5086a8d25490bdd6f1571eaca5c7d909eabaee2d4c,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,8be97c516706aff0161fae4f7efa7b4d6d978c44435f122ae38ed2796694c0c1,22,54,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,14,0,3.11,8e1fd87f0898360084f69b5af6d963b4cc49bdc74b696b992c1866332bad860b,29a991e3a0803ffd85c7b593d3bf49eb337f46ec4674431a3c0cbc0897501fc4,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,53a4622d5b93e401e5adfbe4ab955eb6e2883ce9ba1847c4b0ccfaf1021fdd46,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,15,0,3.06,518fbf17b6137132567fcc67a90913546ec3580c8a17e054887041a664e8db77,70a755453315f0bf7471ba376dca12740e9dedf6cdaf7ed98e9e2f3bbc141b68,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,63ad9efade86e1cab15344d0846278ccdccdc3d60ad467338a19633302ace926,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,16,0,3.15,712a79532ba559fce55b9c29e71325881c23221aae3bba27eb4bf1b6f3380490,b04e4b4193c1895949dc7188685e0ef3d59c814e3c92aba25390bc543268c569,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81c71d6cea2e4810e1102431299c6f9fe5dd2885962c8762e1606bf5592acfc5,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,17,0,3.63,59d622b65a194d3beae9d00ba9128fd60931e828d43317dd362a40ddbf9784cb,3292876651dacc5b616199583e362a34a0b3a7a7ef43bb3070a09e45e7675cef,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,b60b762ce2c11c91151c4da0a27e4c8e09cf697f3c10800e7858f68ee77be131,65ed4f78af52b735748a95977f45501e37b0f0494e0065e0e2d3d0e5f1609ac5,22,60,2,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,18,0,3.31,e4420265a7c0c8abdc227eed5f95922cec63e8937374c3a993c2686c9f84979c,7857a2b92c6deb6cc15cbf3ac4fc80fc6c6d5a4120dcde8909f66df0faea74f4,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f14ffad3019f889c8b3ef66a85baa6db797ff14b1d865f6c2791cc4c78828528,22,21,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,19,0,3.1,014b1fbf4d6ea0fb8db0f2379d09e6573222c8b497f36734c2d74e99cad9e7cb,6f868dae4ca18424f18c82e929cb4ccd2616196c4564b7062b5b1e519a12781f,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,51755b2aa153dd0ebcfaf3357fbb6f8c296fa8965ce9045c4389fb0bf0caef18,22,27,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,0,20,0,3.35,3e51f7153923b2ed9261805133745e032559a852e7a1429e76567c272c9f060b,b3ef2e70b0c7002e92c5d0b759b23f8353e46be1674171fdf4a86ca273d37e91,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,5f6df6f5abc19581cd4bdf3b67daac78abbc27eabc153fef66bafec225397557,22,54,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,1,0,3.38,712a79532ba559fce55b9c29e71325881c23221aae3bba27eb4bf1b6f3380490,4a12ca6dc2cf914eb343024c5fe94d862defbff4e06969f15b5f49958186ef20,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,81c71d6cea2e4810e1102431299c6f9fe5dd2885962c8762e1606bf5592acfc5,22,15,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,2,0,3.33,0448a7d07343f499a01ade967f829232298b88de776ef546718a49e72faeefcf,9da4fe44ed4ef02c74505006c619d8bde11518461804c43c9a96465a4a37749a,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b35a3a84bc0252ae55f73e002f14862a27bb477527bbe85f8f6cc2e6d01c81b5,22,9,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,3,0,3.32,51d188298fcbbb12b131660373a4e0ca22005c157248f22edf90bab49db23d16,6af5c1945e527a22454b843966e31de8686ca5dcf2d0bc965aa5ea23bd7343d8,8fbb9c16fe56cd8ab8a04d3b4a8c153da0088f45ac8778e2ea4c800eada2d7d8,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,42519be3200388b43a3f1669a1661df7d3bfd5c93109a7b3a33471e3f9f60871,22,57,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,4,0,3.09,cb8083d91e5e1c37a4075f21631e2ac4fbf21f72b5adc0a5b506b396e696224e,93cd064542e79e1a3b3bd0a2bb444465e855abf3c846dde978d5f22e7b28072c,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,19d2c2b31f4ef345c48789e5a620c51841380f34cf0322775e1ac89623ef17e3,22,18,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,5,0,3.19,77aa04bead60a54d50f02ce4944fd7339ac04cd904a906102cc1024d690793a8,4d4b8313dc15cd13d9b86142811dd7ce180c301088f2f0da7a8754ee45758c35,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,f3c35b9027bec113fcedb6a522841ae326a0d86f8e61c46303cd4a8c9eed8c5a,22,24,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,6,0,3.12,df0114f05c17f1886c534ab9b7ffef2534f0211adf4bb77d866f9471411684e2,4b692e0c3cb23b59e2cb2f0fde9e55b15c9e07a4c012bc1e4c588820e11fa9a9,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,7d9f7b2ff7f739affa6d1249ea3cc864012ab43af0400fa9635852315d7bc154,22,21,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
polybench/2mm,7,7,0,3.08,0448a7d07343f499a01ade967f829232298b88de776ef546718a49e72faeefcf,9da4fe44ed4ef02c74505006c619d8bde11518461804c43c9a96465a4a37749a,cf79b196e6e43200ba6f7d8ea7bb02f2a68bc2b6109e3a67f11b5b53418c6d2f,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,b35a3a84bc0252ae55f73e002f14862a27bb477527bbe85f8f6cc2e6d01c81b5,22,9,0,,02741e0910a9d2e0fc81341262cdcffabf0a83a40f56e8c061770739ad98558b
